เลขที่คำขอ,เลขที่บัตรส่งเสรม,ชื่อบริษัทภาษาไทย,สถานที่ตั้งโรงงาน,เบอร์โทรศัพท์,เบอร์โทรสาร,จังหวัด,ประเภทกิจการ,ชื่อผลิตภัณฑ์,อุตสาหการ,ไฟฟ้า,อิเล็กทรอนิกส์และโทรคมนาคม,เครื่องกล,วิศวะเคมี,ปิโตรเคมี,โยธา,คอมพิวเตอร์,สำรวจ,โลหะการ,เหมืองแร่และธรณีวิทยา,สิ่งแวดล้อม,วิศวกรรมเกษตร,วิศวกรรมการจัดการ,โทรคมนาคม,วิศวกรรมการวัดคุม,วิศวกรรมระบบควบคุม,วิศวกรรมการผลิต,วิศวกรรมระบบควบคุมและเครื่องวัด,วิศวกรรมสิ่งทอ,วิศวกรรมเซรามิก,วิศวกรรมแปรรูปอาหาร,วิศวกรรมความปลอดภัย,วิศวกรรมอากาศยาน,บรรจุภัณฑ์,เทคโนโลยีขนถ่ายวัสดุและออกแบบผลิตภัณฑ์,สถาปัตยกรรมศาสตร์,พลาสติกแม่พิมพ์พลาสติกออกแบบเครื่องพิมพ์พลาสติก,ออกแบบอุตสาหกรรม,วิศวกรรมแหล่งน้ำและชลประทาน,ภูมิสถาปัตยกรรม,อื่น ๆ,วิทยาศาสตร์ทั่วไป,เคมี,ฟิสิกส์,ชีววิทยา,เทคโนโลยีทางอาหาร,เทคโนโลยีการพิมพ์,เทคโนโลยีชีวภาพ,วิทยาศาสตร์ทางทะเล/ประมง,คณิตศาสตร์,จุลชีววิทยา,ชีวเคมี,เทคโนโลยีการเกษตร,เทคโนโลยีการผลิต,เทคโนโลยีอุตสาหกรรม,ชีวอนามัยและความปลอดภัย,วิทยาศาสตร์สิ่งแวดล้อม,วิทยาศาสตร์คอมพิวเตอร์,วิทยาศาสตร์เทคโนโลยีการยาง,ออกแบบผลิตภัณฑ์,เภสัชศาสตร์,เทคนิคการแพทย์-กายภาพบำบัด,เทคโนโลยีโพลีเมอร์,เทคโนโลยีไฟฟ้าอุตสาหกรรม,เทคโนโลยีวัสดุ,เทคโนโลยีสารสนเทศ,เพาะเลี้ยง,พยาบาลศาสตร์,สาธารณสุขศาสตร์,สุขศาสตร์อนามัยและสิ่งแวดล้อม,วิทยาศาสตร์สาขาอื่น ๆ,กีฏวิทยา,สัตวศาสตร์,พืชไร่,พืชสวน,ประมง,วนศาสตร์,วนผลิตภัณฑ์,ส่งเสริมการเกษตร,ศึกษาศาสตร์เกษตร,ธุรกิจเกษตร,คหกรรม,เกษตรอื่น ๆ,การตลาด,เศรษฐศาสตร์-การเงินและการธนาคาร,การจัดการและการบริหารองค์กร,การบัญชี,สถิติประยุกต์,คอมพิวเตอร์ธุรกิจ,การโรงแรม- การท่องเที่ยว-อุตสาหกรรมบริการ,ควบคุมการผลิต,พาณิชย์นาวี,รัฐศาสตร์,บริหารงานบุคคล-ทรัพยากรมนุษย์,จิตวิทยา,นิติศาสตร์,สังคมวิทยา,นิเทศศาสตร์,ภาษาศาสตร์,มนุษยศาสตร์,เลขานุการ,ศึกษาศาสตร์-ครุศาสตร์,อักษรศาสตร์,ศิลปศาสตร์,อุตสาหกรรมศิลป์,บริหารธุรกิจอื่น ๆ,ช่างกลโรงงาน,ช่างเชื่อมโลหะ,ช่างไฟฟ้ากำลัง,ช่างอิเล็กทรอนิกส์,ช่างก่อสร้าง,ช่างเทคนิดสถาปัตยกรรม,ช่างเขียนแบบเครื่องกล,ช่างซ่อมบำรุง,ช่างยนต์,เทคนิคอุตสาหกรรม,ช่างเครื่องมือวัดและควบคุม,ช่างออกแบบเครื่องประดับ,ช่างคอมพิวเตอร์,ช่างวิทยาศาสตร์ทั่วไป,เคมีปฏิบัติ-วิทยาศาสตร์เคมี,สาขาเครื่องกล,ช่างโลหะ-เทคนิคโลหะ-โลหะวิทยา,ช่างเคหภัณฑ์,ช่างเจียรไนเพชร,ช่างต่อเรือ,ช่างเทคนิคการผลิต-เทคโนโลยีการผลิต,ช่างประกอบ,ช่างศิลป์-ช่างศิลป์ประยุกต์,ช่างสำรวจ,ช่างวิศวกรรมอากาศยาน,ช่างออกแบบ-ออกแบบผลิตภัณฑ์,เทคนิคยานยนต์,ช่างโทรคมนาคม,ช่างปิโตรเคมี,ฝ่ายควบคุมคุณภาพ,ฝ่ายควบคุมวัตถุดิบ,พลาสติก-ช่างฉีดพลาสติก,พิมพ์สกรีน,แม่พิมพ์พลาสติก-แม่พิมพ์,เขียนแบบเทคนิค,เทคโนโลยีโทรคมนาคมและการสื่อสาร,ช่างเทคนิคอื่น ๆ,สาขาเกษตร,สัตวบาล,สาขาประมง,ช่างกลเกษตร,สาขาธุรกิจเกษตร,แปรรูปผลผลิตเกษตร,สาขาเทคโนโลยีการยาง,สาขาคหกรรม,สาขาอาหารและโภชนาการ,สาขาเทคโนโลยีการอาหาร,อาชีวศึกษาเกษตร-ประมง อื่นๆ,สาขาการบัญชี,สาขาการตลาด,สาขาการจัดการ,สาขาเลขานุการ,สาขาคอมพิวเตอร์ธุรกิจ,สาขาการเงินการธนาคาร,สาขาพัฒนาชุมชน-การสหกรณ์,พาณิชยการ,สาขาอุตสาหกรรมการท่องเที่ยว,สาขาศิลปศาสตร์,อาชีวศึกษาบริหารธุรกิจ อื่นๆ
581059,59-0574-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581060,59-0575-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581061,59-0576-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581062,59-0577-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581063,59-0578-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581064,59-0579-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581065,59-0580-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581068,59-0581-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581069,59-0582-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581070,59-0583-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581071,59-0584-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581072,59-0585-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581073,59-0586-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581074,59-0587-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581075,59-0588-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581076,59-0589-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581077,59-0590-1-00-1-0,บริษัท เอส.พี.อินเตอร์ มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581102,59-0591-1-00-2-0,บริษัท ยูเอสจี บอรอล อาร์ แอนด์ ดี เซ็นเตอร์ จำกัด,30 หมู่ที่ 7 ถนน สระบุรี หนองปลิง หนองแค สระบุรี 18140,(036)373500,,สระบุรี,7.11,R & D,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
590069,59-0592-1-00-0-0,บริษัท โอะคะดะ ดีเอส เอเชีย จำกัด,909 อาคารแอมเพิล ทาวเวอร์ ชั้น 8 ยูนิต 8/1 ถนนบางนา-ตราด แขวงบางนา เขตบางนา กรุงเทพมหานคร 10260,(),,กรุงเทพมหานคร,7.6,International Trading Center : ITC,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580744,59-0593-1-00-1-0,บริษัท เอ็มเอ็มจี โพลีเมอร์ จำกัด,329 หมู่ 2 ถ้ำใหญ่ ทุ่งสง นครศรีธรรมราช 80110,(075)773123-4,075-773122,นครศรีธรรมราช,1.14,"Pre-Vulcanised, Evaporated, Grafted Compound Latex",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562493,59-0594-0-13-2-0,บริษัท โรงไฟฟ้าหนองรี จำกัด,111 หมู่ที่ 6 หนองรี บ่อพลอย กาญจนบุรี 71220,(035)481478,035-359559,กาญจนบุรี,7.1,Electricity Power from Bio Gas,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
590061,59-0595-1-00-0-0,บริษัท เบย์วา อาร์.อี. (ไทยแลนด์) จำกัด,93/1 อาคารจีพีเอฟ วิทยุ ทาวเวอร์ ชั้น 17 ถนนวิทยุ แขวงลุมพินี เขตปทุมวัน กรุงเทพมหานคร 10330,(),,กรุงเทพมหานคร,7.7,Trade and Investment Support Office,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580959,59-0596-1-00-2-0,บริษัท ทรี-อาร์ดี จำกัด,"222 ชั้น 14,15,16 อาคารวิทย์ ถนนสุรวงศ์ แขวงสี่พระยา เขตบางรัก กรุงเทพมหานคร 10500",(02)3536538,02-3536501,กรุงเทพมหานคร,5.7,Enterprise Software & Digital Content,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580787,59-0597-1-00-2-0,บริษัท รอบรู้ อินเตอร์เนชั่นแนล จำกัด,249/17 หมู่ที่ 1 หมู่บ้านเอ็มเพลส แม่สา แม่ริม เชียงใหม่ 50180,(),,เชียงใหม่,5.7,Enterprise Software & Digital Content,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590184,59-0599-1-00-0-0,บริษัท ซีซีแอล ลาเบิล (ไทย) จำกัด,นิคมอุตสาหกรรมเวลโกรว์ 69 หมู่ 5 ถนนบางนา-ตราด บางสมัคร บางปะกง ฉะเชิงเทรา 24180,(038)571381,038-571384,ฉะเชิงเทรา,6.14,Label,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
590144,59-0600-1-01-2-0,บริษัท จิซทิกซ์ จำกัด,30 ซอยลาดกระบัง 16 แขวงลาดกระบัง เขตลาดกระบัง กรุงเทพมหานคร 10520,(02)7277634,,กรุงเทพมหานคร,5.7,Enterprise Software & Digital Content,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
